,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
74,V45zDgf_HFebGD5pbE5dfg,McDonald's,3191 S John Young Pkwy,Kissimmee,FL,34746,28.2626395,-81.4342936,1.5,15,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'Caters': 'False', 'DriveThru': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Food, Coffee & Tea, Fast Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
75,_iqFvc3zToL08WZrNeFP3Q,STK Steakhouse,1075 Peachtree St NE,Atlanta,GA,30309,33.784176,-84.38283,4.0,1199,1,"{'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""'free'"", 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'dressy'"", 'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'None'}","Nightlife, Steakhouses, Bars, Fast Food, Cocktail Bars, Restaurants, American (New)","{'Monday': '16:0-22:30', 'Tuesday': '16:0-22:30', 'Wednesday': '16:0-22:30', 'Thursday': '16:0-22:30', 'Friday': '16:0-23:30', 'Saturday': '17:30-23:30', 'Sunday': '17:30-22:0'}"
76,_UBF8NA_isewAWpllp_OxA,Firehouse Subs,4554 13th St,St. Cloud,FL,34741,28.2561943,-81.3179075,4.0,21,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'WiFi': ""'free'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Delis, Fast Food, Restaurants, Sandwiches","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}"
77,L4Hr0C6mulgQoY_1zqw84w,Mustard's Last Stand,1719 Broadway St,Boulder,CO,80302,40.0144474,-105.2790187,3.5,128,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","Fast Food, Restaurants, Hot Dogs, Burgers","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
78,_6nQ-IhgQUDCWNTfu_Bbtw,Taco Bell,5503 S Semoran Blvd.,Orlando,FL,32822,28.483169,-81.310195,3.0,15,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'DriveThru': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'free'"", 'BikeParking': 'True'}","Restaurants, Tacos, Fast Food, Tex-Mex, Breakfast & Brunch, Mexican","{'Monday': '7:0-2:30', 'Tuesday': '7:0-2:30', 'Wednesday': '7:0-2:30', 'Thursday': '7:0-2:30', 'Friday': '7:0-3:30', 'Saturday': '7:0-3:30', 'Sunday': '7:0-2:30'}"
79,JS27cd6iOZ0Bmtg9VBIIhw,ChiChop,"6035 Peachtree Rd, Unit C108",Atlanta,GA,30360,33.9076991,-84.2880328,4.0,59,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True'}","Fast Food, Taiwanese, Restaurants, Chicken Shop","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
80,mVkleKlvkNyhiK794Numxw,Wendy's,312 Boston Rd,N.Billerica,MA,01862,42.5719915,-71.2769806,2.5,26,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'DriveThru': 'True'}","Burgers, Fast Food, Restaurants","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
81,tJn6TiHqJyVntY9d0MBpJQ,Auntie Anne's,12000 SE 82nd Ave,Portland,OR,97266,45.435855,-122.572803,1.5,21,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Pretzels, Fast Food, Food, Restaurants, Bakeries",
82,s-ciPczKx4EV4II8OT3gsQ,Dairy Queen Grill & Chill,6572 Hastings St,Burnaby,BC,V5B 1S2,49.2801577867,-122.9665958174,2.0,14,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DriveThru': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Food","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}"
83,wTIi2HepVn4JgAB9UMe1ew,Bojangles,3331 Daniels Rd,Winter Garden,FL,34787,28.5197194901,-81.5864309877,3.0,18,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'""}","Restaurants, Food, Fast Food",
84,Y6MHlJ9U1rBNRf5BkyDTKw,Chipotle Mexican Grill,"9600 S Interstate 35, Ste S350",Austin,TX,78748,30.158407,-97.7910949,2.5,70,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'Caters': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Fast Food, Mexican, Restaurants","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
85,gS0QlKXmoBNC-h5C-WpX7w,Taco Bell,5161 S. Cobb Dr.,Smyrna,GA,30080,33.8294999,-84.491757,2.5,21,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'DriveThru': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'Alcohol': ""'none'"", 'HasTV': 'True'}","Tex-Mex, Restaurants, Breakfast & Brunch, Mexican, Fast Food, Tacos","{'Monday': '7:0-1:0', 'Tuesday': '7:0-1:0', 'Wednesday': '7:0-1:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-1:0'}"
86,jn9zMlMWIelLR8xFDzr0VA,Rally's,837 S Hamilton Rd,Columbus,OH,43213,39.9582945965,-82.877122052,1.5,8,1,"{'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Burgers, Fast Food, Restaurants","{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-15:0'}"
87,_x7IEW8Qx0O4XiEl_03Mzg,McDonald's,6161 Gender Rd,Canal Winchester,OH,43110,39.8550069,-82.8289110214,2.0,18,1,"{'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'DriveThru': 'True'}","Fast Food, Restaurants, Food, Coffee & Tea, Burgers","{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '6:0-23:0'}"
88,9qKLVk9dB77vI5JSqk1e8Q,Wendy's,5026 N. High Street,Columbus,OH,43214,40.064916,-83.0188914,2.0,15,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Fast Food, Hot Dogs, Burgers","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}"
89,Hhc8Ix8sygBjqFbiO1c1TQ,Chipotle Mexican Grill,4315 W Lake Mary Blvd,Lake Mary,FL,32746,28.7556732126,-81.350758338,3.0,60,1,"{'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'free'"", 'DriveThru': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","Mexican, Fast Food, Restaurants","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
90,T51Qdh9oJxIWQCnOT8oNpw,Kentucky Fried Chicken,168 Hampshire St,Cambridge,MA,02139,42.3719933,-71.098955,1.5,22,0,"{'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Fast Food, Restaurants",
91,xA77loVev8y6aUPiSGt-Xg,Dairy Queen,5605 SE Division St,Portland,OR,97206,45.5054998553,-122.6056665,3.0,45,0,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'Caters': 'False', 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Burgers, Food","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}"
92,yfU-tGTDMdF6nKISzb25-g,Steak ’n Shake,6075 Emerald Pkwy,Dublin,OH,43016,40.0761750387,-83.1411534,1.5,42,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'None'}","American (New), Food, Breakfast & Brunch, Diners, American (Traditional), Burgers, Fast Food, Restaurants, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
93,XQfbBjF091B2K7Rc34Kx1w,Round Two Pizza & Subs,10 Walk Hill St,Jamaica Plain,MA,02130,42.2958592,-71.1158162,4.0,63,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Salad, Restaurants, Pasta Shops, Sandwiches, Fast Food, Pizza, Italian, Food, Specialty Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
94,FiLId-IXrwzmpLfJ7rVj4w,Jimmy John's,"5479 Chamblee Dunwoody Rd, Unit B",Dunwoody,GA,30338,33.9480429,-84.3341154,1.5,22,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': 'None', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'DriveThru': 'True', 'RestaurantsGoodForGroups': 'False', 'Caters': 'True', 'GoodForMeal': 'None', 'GoodForKids': 'True'}","Food Delivery Services, Delis, Sandwiches, Food, Restaurants, Fast Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-17:0'}"
95,_dx-TZFpEiHBHVuB8m1_gg,Chipotle Mexican Grill,3090 Kingsdale Ctr,Columbus,OH,43221,40.0204531078,-83.0604356881,3.0,58,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Mexican, Fast Food, Restaurants","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
96,Q416gNDEI4vh25QcfNDn4g,Park St. Ice Cream Shoppe & Cafe,14 Park St,Natick,MA,01760,42.2829984,-71.3458696,3.0,35,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True'}","Food, Restaurants, Ice Cream & Frozen Yogurt, Fast Food","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-20:0'}"
97,5JT7wa6_RtDTIAu_cA4XPA,Dunkin',9898 International Dr,Orlando,FL,32819,28.4241627,-81.4614025,2.0,35,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'DriveThru': 'None', 'RestaurantsDelivery': 'True'}","Sandwiches, Food, Coffee & Tea, Fast Food, Cafes, Ice Cream & Frozen Yogurt, Restaurants, Donuts","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-22:0'}"
