,review_id,user_id,business_id,stars,useful,funny,cool,text,date
4190,ljqn6UPcyXXlIKVgmKmv1w,yNju9FlojHKQj9UkGK2JxA,_iqFvc3zToL08WZrNeFP3Q,1.0,0,0,0,"Don't expect to get full unless you're willing to peel off a c-note for a large steak.  Although I must say the DJ was awesome, a little strange for a posh restaurant with a great ambiance and no place to dance except in your seats.  If you're celebrating a birthday don't bring balloons (leave them in the foyer) and expect to shell out $5 per person if you bring a birthday cake and ask if they would slice it for you.  Oh, I did get a dry happy birthday for celebrating my 60th.",2017-10-22 04:16:45
4191,ketsAx006Pvqzo1Io9nSEA,bzdyQc9dv72Pzg-x24qbSw,gJWbeL6cDgcPvvZSnxo6cQ,4.0,1,1,1,"This is a casual, order at the counter, kind of place. Right near the water and plenty to walk to. I got a salad and the soup of the day-my friend got the guac burger and fries. The only thing we weren't impressed by were the fries. They were soggy and mushy.",2017-05-23 16:24:23
4192,YiWvEm65sTjt6cncGM35iQ,8BLlvKsbjBH1vBapL7kThA,gJWbeL6cDgcPvvZSnxo6cQ,4.0,1,0,1,"To say that I had been waiting for by CHLOE to open would be an understatement. For some odd reason, Boston doesn't have that many vegetarian or vegan restaurants so when something new comes to town, I'm usually pretty excited. Yes, I was even one of the dummies that waited forever in a long line that snaked out the door on opening day, but it was worth it. Since then I freely admit that I probably eat here at least once a week. Doesn't hurt that I live within walking distance of by CHLOE now and so I'll pop in and grab a salad during the week. As a vegan, there are so few places in the world I can go and simply order off the menu without asking a million questions.

I love the salads although they are huge and I usually end up eating half for lunch and the other half for dinner. So consider that when you see the prices. 

PROS
*Close to where I live and it's all vegan
*I LOVE SALADS (can you tell?)
*Seasonal items break up the monotony of the regular and very limited menu. 

CONS
*This isn't healthy food even though it's vegan. When I see people chomping down on burgers, macaroni and cheese, and cookies and cupcakes, don't fool yourself about just how many calories you're actually consuming.
*The food is good but really inconsistent. Some days they are really good and other days, ugh -- I vow I'll never go back. The salad bowls will look half full on one day and full on the next. Fries can be soggy or dry. I just wish there was more consistency to the overall product. 
*Price - this place isn't cheap and I can't really understand why the prices are what they are. (Download the by CHLOE app, link your card for payment, and when you've spent $100, you'll get $10 towards future purchases. That makes it hurt a little less.)
*by CHLOE no longer has founder Chloe Coscarelli at the helm. That makes me nervous about the future of this brand. ESquared don't you dare consider adding meat to the menu because then I'm out. (Not sure what this is about? Just google Chloe's name.)

Overall, by CHLOE is a big addition to the dry vegan and vegetarian landscape of Boston. I'll keep going because as you can already tell -- I love salads. :)",2017-07-27 12:39:44
4193,44uFYyIZQzvau6XxY5CfVw,tBrpnoVr-r3Qd3GlkcQ5xQ,_iqFvc3zToL08WZrNeFP3Q,4.0,0,0,0,Good vibe and music. Classy and food is good. A bit too dark.  Our waiter was getting too familiar with us though.  Pretty empty for a Friday night.,2016-09-17 04:26:28
4194,IerK2yYCtM7bFpwoAUsaSg,jSZOkOzsvdew6j34F6XeeQ,_iqFvc3zToL08WZrNeFP3Q,4.0,0,0,0,"Food was delicious and service was great, but the place had music playing way too loud that it was distracting... It almost took away from the enjoyment of the food and company.  Had to shout across the table to have a conversation.  Perhaps I went too late in the evening?  Again, food and service were great that I would definitely go back now that I know what to expect as far as atmosphere.  The problem was that evening my boyfriend and I took my mom.  I think she thought I took her to a nightclub and not to dinner.  All in all it was a nice evening (after my mom got her hearing back).",2016-05-02 23:44:53
4195,KSh9TRC3clrLiIHACKL2MQ,bs_X2QDeUI_yHoArWsw2Ow,YKmSwIu10P9kIWEcnXb_2g,5.0,0,0,0,The first Cookout that came to Atlanta. #ForeverILoveAtlanta! One of the best fast food places in town! #CarolinaRaised,2015-02-15 15:54:26
4196,ZVYZq-utdusoa81IXC1YEQ,rNTT0blVLO-2RqDbuDFzsQ,_iqFvc3zToL08WZrNeFP3Q,1.0,1,0,0,"Went here on Saturday night 6/7, and my fiancé and I were so excited. It had been awhile since we came back, but we just USED (notice past tense) to love the food and atmosphere. We booked a reservation at 9:15, and walked in at 9:20. We were seated right away. Our waitress took about 5 minutes to come over, and when she did we immediately ordered drinks. I ordered a margarita on the rocks with Patron.  My fiancé ordered a beer with a cold glass. As we chatted away on our date night, we realized 20-25 minutes had elapsed. To our surprise there were STILL NO DRINKS!!!! Not even water in our glasses!! The restaurant was about 1/3 full. This was just NOT acceptable. One of the MAIN reasons we came here was because of the AMAZING bread they serve (we weren't even offered any)!! We were so disappointed. We walked out. I also told a couple on my way out that we had been waiting for our drinks for 20+ minutes and they looked really surprised. We will NOT be back to this place. We went down the street to Café Intermezzo and had a wonderful meal and drinks. STK, you need to step it up! HORRIBLE.",2014-06-09 20:04:16
4197,1oxOgO1ZUMhY2AsZkQ4awg,q2NVduKAkFe_l6f4S7iaoQ,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,Felicia is the best of the wait staff here!  Request her if you can.  She really too care of us and we wanted for nothing.  Amazing food!  Great atmosphere!  Highly recommend!  Enjoy!  We did!  :),2015-07-16 01:35:41
4198,5J9JFggcmp-VTRi7A1R-zw,s7L5Ux18Lf_QFBPFMd2gNw,_iqFvc3zToL08WZrNeFP3Q,1.0,0,0,0,"WORST SERVICE IN ATLANTA. I go to different restaurants several times a week and every time I have been to STK the service was worst than the time before. I will never return or refer anyone to this place. It took 30 minutes before our server came to our table then our dinner came way before we got our drinks, appetizers, and bread. We were nearly done before we got our drinks and appetizer. The manager saw it happen but ran away without even asking if everything was ok. Then on top of that, they added a 20% gratuity because they knew they messed up the service. They really should go to Chops, Bones, Hal's to learn what service really means. Beyond disappointed. If you want a good experience this is not the place to go.",2018-01-21 02:42:19
4199,2I1SiDaujk8EBSt98wvcsg,GqFPPExKH56k4Kb7-yRQ7g,hQvalCNQX99AfF26Kwp9ug,4.0,0,0,0,"Great food, love the club with extra chipotle mayo. Friendly staff and owners are so kind. Love this place!",2016-05-28 00:14:21
4200,XR7pJK9sJPKSg3uEIyKfgQ,YrCvETCDX6g35EeZubO9bg,YKmSwIu10P9kIWEcnXb_2g,5.0,3,1,1,"This place is awesome.  Really nothing beats the variety of food you get with a meal here.  I've been waiting for ages for Cookout to open a location in Atlanta and now God has finally answered my prayers.

Hamburgers and corn dogs have never tasted so sweet.  Just need to a Bojangles next door to this place and I'd be here every night.",2014-05-05 02:35:01
4201,8hSSmu6ysreHi3pIFBw5Iw,VppZvXL94AvuV1KjebBI4g,jXqzsbHIPonxSNdkvZvyEA,1.0,0,0,0,The lack of customer service is astounding. The lady couldn't even get us a drink holder.,2013-06-22 07:38:14
4202,OKym9op_kPWTe4H19XMaQw,-nvme8isgL4yz09B9VtNcQ,_iqFvc3zToL08WZrNeFP3Q,5.0,1,0,0,"This was our first time at STK. Our steaks were cooked exactly to order, sides were generously portioned and tasty, and the wine was superb! More importantly, our service was top notch. Our server Jarrett was an excellent source on the wine offerings, which helped us pare down their long wine list. To top that off the music had us jamming in our seats. We will definitely come back on our next trip to Atlanta.",2015-01-03 03:57:55
4203,hFRu_59kLAv1XG-Emdu14A,NF66Qgp8veah98YB8VmiGg,_iqFvc3zToL08WZrNeFP3Q,1.0,0,0,0,Horrible service this pass Monday and it wasn't even crowded. The server maybe checked on us twice the 2 hours we were there. Food was cold when it came out and the lobster Mac was bad.,2018-10-31 19:42:11
4204,kUkHJ0AopzhahLJTbx1tow,VAw3DqitPieQMNf0Ratlvw,hQvalCNQX99AfF26Kwp9ug,5.0,0,0,0,"Planned my visits around a lunch break because the place is worth it. The menu has more offerings and taste combinations. Seems busier with more staff available for quicker service. If you haven't been here make a point too. Very fresh, highly customizable and quicker than you'd expect.",2016-12-15 18:02:15
4205,ROEYtzDPKmMn01mX47ce4g,uCFgrh06UAufe5LxmMNNjQ,gJWbeL6cDgcPvvZSnxo6cQ,5.0,0,0,0,"Vegan heaven! All I can say is WOW! I am so glad we stopped here for dinner. We didn't have any idea what this place would be like and I was pleasantly surprised! The atmosphere alone was 10/10! Cute little cacti everywhere, a relaxing vibe, and the employees were very kind! We ordered the Guac burger and artichoke dip to share, it was delicious. I've had very few burgers since going vegan that really just blow me away and this was one of them! The push-pop not only brought me back to my childhood but was so good I could eat one every day! 10/10 highly recommend this place. We will definitely be back if we ever visit Boston again!",2017-06-16 23:53:30
4206,WMHX2VjJdGDoUkaCwWezAA,jJHXsy4kLGjCmPkrwgZnmw,gJWbeL6cDgcPvvZSnxo6cQ,1.0,0,0,0,"Not worth the hype. The vegan lobster roll did not taste like lobster the least bit, and there was absolutely no customer service whatsoever. I tried to do no stars but it wouldn't allow so here is one for my troubles.",2017-11-27 00:20:32
4207,8sMx9o46PjAwli4tEOBSaQ,Xn9v9nEboDpydQwDZzVKAg,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,Green Intense martini is awesome!  Spicy & great.  Steak cooked to perfection.  Brussel sprouts were amazing!  Chocolate chip cookie dessert was scandalous.  Our server Chantal & manager Charles were incredibly attentive.  Would come back again!,2016-10-28 23:51:26
4208,hjoKRU-tI3fdczjAPtOmxQ,5lRQDrzXb8cJqIEouII0kA,I3MqOlbmCYymO81Z3RF6aQ,5.0,0,0,0,I got the soft burritos for dinner with everything except for the spicy stuff. It's Inexpensive and tasty and had good portion of food to fill me up.,2018-05-06 16:14:53
4209,720xx9-bLoWVy9BxSdRKzA,WaO16Q4xz7FpVZLZqiUHlA,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,Simply amazing. Came here for their pre opening friends and family night. Was kinda like a practice run before they actually opened. All the food was amazing! We had several appetizers but the kobe sliders really stood out. Steaks were all perfect and my god the cherry vodka cosmos were so good I didn't care if I was seen drinking cosmos!,2012-08-13 06:15:39
4210,v2q0VoJeba2qNPmEoZoGcQ,zL8nnU1iKXQ0WNPDjCLtWQ,_iqFvc3zToL08WZrNeFP3Q,3.0,1,0,0,"I had dinner at STK Atlanta last night for the first time.  I loved the atmosphere and vibe of the restaurant.  There was 80's music blasting which perfectly complimented the decor--white club style booths, shiny chrome and plenty of mood lighting. 

We had Adam as our server, who was friendly and helpful. The wine list had some very nice options too.  Our meal started with the complementary bread  which was spectacular.  It was a yeast bread with light garlic and butter topping.  The sauce served with the bread was delightful.  I am not sure what it was but it tasted light a strong olive oil that I couldn't get enough of.  Next was the fried calamari appetizer served with a smoky sauce,  which had my heart and tastebuds. I don't think I have ever had such tender calamari in my life.    

Unfortunately the steak I ordered was a huge disappointment.  I went with the Delmonico cut.  My steak was so tough and lacked flavor. I was literally jealous of everyone else's steak at the table.  I was sawing at my steak to try to eat it but ultimately gave up.  The cut was not trimmed properly because it had fibrous pieces which in my opinion should have been trimmed before cooking it.  Especially when considering the price.  I think my steak was about $60 and for this price I felt like it should have melted in my mouth.   I should note that I did not return my steak so I do accept that I had that option.   

The sides were good but nothing spectacular in my opinion.  We had the mac and cheese and added lobster.  I wish there was actually less cheese sauce because the pasta was swimming in it or maybe the sauce could have been more creamy and less soupy.   We had asparagus -YAWN and then the jalapeño grits which had a fresh green flavor with a little heat but were cold.  

The verdict is that we will not be returning to STK because after all, it's all about the steak.",2018-11-10 01:10:03
4211,kBymO8B-jsigKJH1dfNOJA,XGrSaXBpQJmKlI1XnJejjA,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,My husband and I decided to have a Thursday date night and chose STK. It was a great experience. Jarrett was our server and he was awesome. Very attentive. The food was excellent. My favorite side was the brussel sprouts.  Steak was cooked perfectly. Atmosphere was great.,2015-02-13 14:12:45
4212,AGHgwkfGiwFMfYmSVvnG1A,FysiBY5UDJjoKnObftJhaA,gJWbeL6cDgcPvvZSnxo6cQ,5.0,0,0,0,"As a vegan who works in the Seaport most of the year.. you have NO IDEA how excited I was for this place to open... I've only eaten here twice so far and each time I felt like I might die from pure joy lol... the raspberry tiramisu cupcake is probably the best cupcake I've ever had. The meatball sandwich was amazing, but I wish it was on a normal meatball sub roll instead of a burger bun (they must have run out). The whiskey BBQ was also incredible. My dog loved the Pupcake too! The only thing I couldn't get behind was the ice cream.. I tried the coffee ice cream and it tasted really weird - I've had MUCH better vegan ice cream.. looking at you, FOMU.. now if you told me this ice cream was made of bananas and was super healthy I'd change my mind! Same with the mac n cheese.. I've had much better vegan mac n cheese, but Chloe's version still tasted good; more like a version I made once out of carrots and sweet potato - so if I knew it was healthy, I would love it. And that brings me to my main gripe.. I wish ingredients and nutritional information could be found somewhere. I'm going to have to try the salads next, or else Chloe is going to make me gain quite a few pounds!",2017-03-03 18:02:08
4213,X6y4BYoASFeeyQ8FgcKPxg,-MyLPrB9K4d4XWRLE9KlMw,_iqFvc3zToL08WZrNeFP3Q,4.0,1,0,1,"Went for a girls night out....was very happy!  Loved the decor - not at all a masculine steakhouse feel.  Very current, great lighting & nice space.  We had the shrimp krispie to start with....Heavenly deliciousness!  The truffle fries were absolutely fantastic - my favorite combo of crispy outside with a soft inside.  Stacked like a brick - clever presentation.  The mushroom pot pie was amazing (I'm running out of adjectives here...).  My petite filet did arrive cooked well done vs. medium - but a replacement was sent out in less than 5 minutes.  Short ribs were awesome.  Sadly, we were so stuffed - couldn't even contemplate a dessert.  

It is a fun & loud atmosphere.  Server was a little difficult to hear over the din.  It is an more expensive night out (about $90 pp) - but was a fun treat.  Would definitely go back for a steak night when the mood strikes.",2011-12-30 02:18:28
4214,VIWfZRZztrBqoJ9ORwEtsg,v2d9NooRRwPsNAnULfe1cQ,gJWbeL6cDgcPvvZSnxo6cQ,5.0,3,0,0,"Heads up: if it wasn't obvious to you this place is bougie as heck so if you know you don't like that kind of thing then... make smart decisions ok?

Not bad!!! I'm not vegan but my friend and I were curious about by Chloe and we were in the area for the ICA anyway. Overall we were very impressed! I had an avocado toast with looots of yummy mushrooms which was super filling on its own. In addition, I also got the purple rain smoothie (SO good and refreshing on a hot day, doesn't taste powdery) and the mac n' cheese. I was very curious about the mac and it was actually pretty dang good. It doesn't taste quite like cheese but it does taste very sweet and creamy - I dug it.

I wanna go back soon to try the push pops too!",2017-05-20 01:57:53
4215,35K9bZuHzfrUEtmEmH3wZg,mWCYT17-xtHnumNiOjSe8w,_iqFvc3zToL08WZrNeFP3Q,3.0,2,0,1,"STK had a very vibrant environment. My wife/I were celebrating our 5 yr Anniversary. The service was great.  The rolls served in the beginning were VERY tasty. I had the steak prepared medium well (peppercorn rub/chimmichurri sauce). It was more on the done side which made it much less moist/less enjoyable. My wife had the Lamb Chops which were cut in monstrous pieces. She felt they were too big to enjoy and stated they were just ok.  She is a big fan of lamb.

The side seating can be a little less private. I felt like we were sharing a conversation with about 4 different tables at times. It also felt like we were staring at other people during b/c of our position which at times felt a little uncomfortable.  The crowd around the bar/dining room table were full of energy which truly made this an enjoyable atmosphere. I would love to try STK again with different seating/food choices.",2012-06-24 12:32:44
4216,Y8psuMXVSEP7K32QVnvDVQ,U2h2D7ANfPNAJUsW83g2jw,jXqzsbHIPonxSNdkvZvyEA,2.0,0,0,0,"Let me say, I do enjoy a Mcdonalds cheeseburger every now and again, but today going through the drive-thru was a very bad idea, first the right lane speaker was not working properly, then when we pulled to the first window the girl working, who seemed busy wiping down trays looked at my car twice and did not open the window to take my money. Then I drove to the second window where a different girl apologized and took my money, and handed me my food promptly. As I was driving off I realized they had forgotten my fries, geez, not the best experience",2017-09-08 02:48:04
4217,0kVofvIolncwVmNyAf6jJg,-6-fMV6obdVwbKGSkLNM0Q,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,We went with a large and had a blast. Great music and great ambiance. The food was incredible. I had the ribeye with blue cheese butter and collard greens. I also visited the bar and received exceptional service from Britt who worked behind the bar.   I'll definitely be back.,2015-05-21 15:14:52
4218,-ANTy99_16_DcYAXFfoolw,5B707wCZtmpI0vZRAwCHUA,gJWbeL6cDgcPvvZSnxo6cQ,5.0,2,0,0,"So delicious. Was excited to try this fairly new restaurant in the Seaport District and was not disappointed. The decor is adorable and totally instagram worthy. Too bad I was in a rush and did not document anything. 

I had the Whisky BBQ Burger and it was amazing. I've tried amazing BBQ in Texas so my standards are pretty high. This burger has no meat though so that really was mind boggling in a good way. I've been trying to recreate that burger at home because I was so impressed.

If you're vegan definitely give this place a try. If not, still go!!",2017-04-17 19:13:41
4219,UnS1OTGNGeT2gkuInHwTKA,oAn64V21KhoAFkDq-yHUpw,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"I drive 22 miles from Alpharetta just to come and relax in the sanctuary of STK. The Music is so good you don't even understand. The music makes you want to eat the best in life, toast to life, drink splendid drinks and just relax relax relax. The ambiance is remarkable with really cool lightnings and all the Tusk on the wall for Art.
I love the music selection. The late 80's, much of the 90's and eraly 2000. They know the choice of their crowd. If the music stopped being good I just might stop going. Double thumbs up STK",2015-03-12 02:18:19
4220,8piaNIYKjzTz2YwMBHHEtg,bb_k-aU1uQHSZd4xT-HB-A,_iqFvc3zToL08WZrNeFP3Q,2.0,0,0,0,"Server (Alex) was phenomenal!  Bartender was great as well.  Let me preface this review by stating we were there with a LARGE group.  Ambiance was wonderful. LOVE THE MUSIC, vibe, and energy of the place was perfect!  Food not so much.  My food was cold and lacked flavor.  I expected so much more from the steak I was served.   So underwhelmed and disappointed.  STK seemed to have so much potential.  Maybe it was an off-night, and the party was too large.  They were very accommodating with seating though.  I really liked the vibe of this place...food not so much.  At  price-point, food should have been off the charts.  LOVED everything else about this place...staff, ambience, environment, MUSIC, MUSIC, MUSIC...
Food...not so much.  Also, my Dad is a retired chef and very thin man.   He asked them for more bread after the meal because he was still hungry! WTF!  Beware of pricing,food portions and flavor...your wallet will be empty and so will your stomach...AFTER the meal!",2017-08-28 15:44:28
4221,KbaLhPJgoQbER3COu9mjuw,aGJnMKMTt0oy-kOewd0ysA,gJWbeL6cDgcPvvZSnxo6cQ,4.0,9,3,6,"Full disclosure: I'm not a vegan. I'm a carnivore. Burgers are probably my favorite thing to eat (sorry, I totally get why people don't eat meat, but I choose to live happily with ground beef in my mouth). 

So as a carnivore, I have to say that I really liked by Chloe! The decor is adorbs, the staff were patient, friendly, and funny, and the food was yummy! 

I got the Spicy Thai Salad, the french fries, and a coconut. Yes. A coconut! I would give it four stars just for the coconut! 

The Thai Salad was interesting - really really filling, with crunchy noodles, kale, and probably some comestibles I wouldn't be able to identify in a grocery store (I had to Google ""Tempeh""). I found the salad to be quite delicious. 

I also got the air-baked fries, and those were a bit harder and less crunchy than regular fries, but hey, they're carbs, I'll eat 'em! 

Finally, the coconut. I've had a bit of a food crush on coconuts ever since I was 10 and first went to Jamaica. This coconut was fresh and sweet, and I was able to scrape the sides for coconut meat. It took me right back to the islands, and was perfect for an overly warm spring day. 

I can't wait to try other things on the menu (maybe I'll even become a vegan! Okay...yeah, that will never happen).",2017-05-24 04:18:28
4222,RJRPMBbKdXmldVJz-rafAA,edk778vUMfBOxq0JWFPqJA,hQvalCNQX99AfF26Kwp9ug,4.0,0,0,0,"Solid fast food joint! Girls were friendly, hooked me up with a loaded salad!
Husband agrees... In IL we got the best falafels at a genuine Greek restaurant... Hard for fast food to compete! 
Pretty good otherwise though, go knowing it's fast food and you will be pleasantly surprised!",2016-01-28 23:11:01
4223,qCQT0dlK0Wqw9ksNvbKCww,wXlphyEFhHK9iCk-SWAdZA,_iqFvc3zToL08WZrNeFP3Q,4.0,1,1,1,"My boyfriend brought me here for Valentine's Day this year. He's been here before and it was my first time. 

Pros and cons: 
Pro: Upon walking in, seating was quick and easy and I was handed a single red rose. 

Con: apparently a staff member had a group of female friends 2 tables down from us and kept sitting with them, complaining about the evening, and giving free stuff away. Seemed cheap. 

Pro: We were presented a special holiday menu with great choices. Each person could have a 3 course meal. I had oysters Rockefeller, steak with roasted Brussels sprouts, and a fruity dessert (I'm not a fan of sweets so I can't remember the dish, my boyfriend finished it) we also ordered a bottle of red wine. I enjoyed one of the best steaks I've ever had in my life. 

My boyfriend had been vehemently against Brussels sprouts and oysters of any kind his entire life....until he tried mine here at STK. He's now converted. 

PRO: Atmosphere was dimly lit and romantic, oddly enough, it was not busy whatsoever for valentines night. 

Atmosphere Con: we were sat very closely together with couples on both sides of us sharing a common ""bench"" style seating. We could barely have a private conversation with a business meeting occurring next to us and a couple on the other side all within arms length. Apparently this night Atlanta was hosting a cheer competition as well and over 30 children (all in cheer uniform) and parents decided to make valentine reservations at STK, it kind of killed the atmosphere for us, especially since one mom and daughter had a more private table to which her daughter (part of the cheer team and they sat separately from the group) laid down in the seat to relax and napped. They weren't their for the experience like we were. I expected more from a high class restaurant, especially on a holiday. But sometimes this can't be controlled. 

Service: our waiter was extremely attentive, constantly presenting the foods on time and in a calculated manner. We never received courses on top of one another, which is much appreciated, we were able to savor and finish what we were working on before being presented with a new dish and they cleaned any crumbs off the table each time before a new dish arrived. Staff was constantly cleaning all areas, even running sweepers after every table to ensure each guest had a clean new environment. Servers offered multiple suggestions on the menu and were very knowledgable. 

Overall I gave 4 stars because I expected on a holiday they would enforce a better dress code and not allow a party of a lot of children take over and be loud, I know if I give it another go round, It'll be different. The service, food, and everything else was amazing! We even witnessed a proposal at the table next to 2 seats down. Very sweet.",2015-07-02 03:28:25
4224,gAtmR9vDs-jDROQLGiMdVw,DGuMy1P6gPxiDfD6oSAMgg,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"Black truffle risotto with butternut squash is amazing. Each flavor compliments the other. Each bite was delicious and savory. We ate at the 10:45 reservation after leaving the Ed Sheeran concert. The service was spot on, the food was delivered quickly and cooked to perfection. The 4 steaks were beautifully cooked and presented. STK has a great vibe with a beat. I'll come back another visit.",2018-11-10 05:03:30
4225,0MX5yYjaK2Qp0kjLopOEWg,3aMbvGT01zF_AOXLqxQ6YQ,-a_YUMUKcN9ymj3gQeNUzw,2.0,2,0,0,"This Qdoba is the worst.  The food is pretty good but the customer service is terrible.  I work at another restaurant down the street and sometimes stop by here on my way home for dinner.  There are usually only 2 or 3 people in line in front of me, but I always end up waiting 15-20 min to get a burrito...it is agonizingly slow. So today I ordered online about an hour before I got off work, thinking that this would solve the long wait time.  When I got there it was pretty empty, only one person in line.  I went up and said I had ordered online, the kid said there were no orders, then looks on the computer and says it's not ready yet.  He prints something out and puts it on the line and walks away without another word.  I walk over to the guy looking at the slip and ask if that's my order, because I don't want to wait for it, since I put it in an hour ago.  He insisted it just came in, so I just said I didn't want it and walked out.  Neither of them had an apology or even an explanation or anything.  I am in customer service and would never treat a customer like this! I have given this place many chances, but won't be going here again.  For a ""fast food"" place, they really don't have the fast food service.  Too bad because the food is pretty good.",2014-08-08 23:05:31
4226,ZSWiIJKwxwaz-Kj2PHStSQ,dOgfgE_2jI4Gje-AZ2u-Vg,_iqFvc3zToL08WZrNeFP3Q,4.0,0,0,0,Great atmosphere coupled with an attentive wait staff. Cocktails were great.  Our party was a group of 13 and we were accommodated well.  Food was good.  I would return.,2018-01-08 20:43:57
4227,5fZCSugUH17xJ9SvKdto1g,OzGRh9JPOhflZLAnfTOBCQ,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,Had a great experience for my friend's birthday! Sarah Le was a wonderful server! Great food and atmosphere.,2014-10-21 13:41:59
4228,yBDbgg54FCu3QGFG4543lg,WkEbuguvO9Z7Q08YZjoKvg,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"All of our food was great, and Bobby was awesome! Trendy ambience. Will definitely go again!",2016-04-08 23:22:12
4229,PZIYM0f8sGWuiQwtvAIBtA,3OXhuAi9LbN1FdTQ8a0-AA,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"Reliably great across the board, from the food to the service to the music. The bone-in rib steak is great, as are both the Alaskan King Crab Leg and Shrimp Cocktail appetizers.",2016-09-05 00:31:34
4230,2lUQG9B1_G0Now3yRrirjg,Acapau_RiNy_9M_TieUmwQ,hQvalCNQX99AfF26Kwp9ug,4.0,0,0,1,"If you are in the Hanover and Norwell area and looking for a great lunch spot, this is it. I've been sick of Panera lately - crappy service and boring food. We checked this place out one night and we were pleasantly surprised.  The staff appeared to be mostly high school students but they were really friendly and even hooked my pita up with a little extra falafel when I stopped in before closing one night night on my second trip in!

First and foremost, any pita is completey customized by you!  While they have several ""inspired"" pitas, pick and choose what you please. Next up is the nutrition. It is clearly posted in the store and online. 

I had a falafel pita chock full of lettuce, peppers, cucumbers, feta, and Greek dressing. Hubs had a chicken Caesar wrap that was tossed in Caesar dressing and then put in the pita.  The falafel and the chicken for both wraps were cooked on the grill which made warm pitas (the best kind!!)

Our total bill was $14 and change. Since we were out running errands on our first visit, we took our sandwiches home and didn't opt for the chips and a drink. It's not exactly ""cheap"" but it is relatively healthy and certainly delicious.",2012-04-23 16:39:40
4231,i-4Q2QvXflh7oTc5i9NBrA,QP224FSvlU-00XKJ9jEAAw,GmLUjbP7gsDHXLHpEctCKA,3.0,0,0,1,"Decent Chinese food. Huge portions. Bartender was really nice. 

In all, a middle of the road joint but this is to be expected at a place like this",2014-09-07 21:26:41
4232,pRoRtR6sjJ9vc90w4UJ2Ug,fB0m3609Q5ljxsPBaKAS_w,I3MqOlbmCYymO81Z3RF6aQ,5.0,0,0,0,"It's an institution in Richmond. Food is gloriously in-authentic, but you'll walk away full and satisfied. A decent and reasonably healthy meal for less than what you would pay for at McDonald's or Subway. Consistently draws longer lunch hour lineups than the other stalls in its food court.",2011-11-28 21:41:28
4233,QnqFizeiKFKeIrSnJ59ADA,CIdDc1P5kLksOMSTQXgcDw,xA77loVev8y6aUPiSGt-Xg,1.0,0,0,0,Terrible don't order food from here 25 minutes to get my daughters and my food cold food the bacon was so over cooked that had to take it off customer service was aweful,2018-05-06 01:04:40
4234,k_zSL0Pg8ZfKYADsNnkx_g,uGGaNjm6RGtgwWG3z3zPAQ,hQvalCNQX99AfF26Kwp9ug,1.0,2,1,0,"Used to go here all the time - I would get a regular pita and they were really yummy. Now when I go the regular pita is really tiny. It's a rip off! 
Not even worth $7.. I even clarified and asked to be sure they didn't give me a small by accident. Save your money and go somewhere else!",2017-06-23 21:39:35
4235,UX_ABH7TT5bT55UGCkQWhQ,0Lqj1GMoO99ZCsschlkOmA,YKmSwIu10P9kIWEcnXb_2g,4.0,0,0,0,"Cook-out is one of my favorite restaurants in North Carolina. I was excited to see one going up in Georgia. This location must be the only one in Georgia because the drive thru line is always wrapped around the building. Expect at least a thirty minute wait. I usually just park and go inside, which cuts the wait to about 10 minutes. 

The food is especially good for the price, you can get a combo for about $6. I love the chargrilled chicken sandwiches. My family loves the milk shakes. I recommend this restaurant for excellent burgers and fast food.",2014-07-12 14:53:12
4236,BkM5DhUNrwcRMD-4j3_Ehg,UYdNc_YQU9sGP3RPGqjOlw,_iqFvc3zToL08WZrNeFP3Q,4.0,0,0,0,"Steak was delicious, had a bone in filet. Sides mushrooms and mac and cheese were both good as well. It was very loud and the DJ couldn't seem to control the volume as it kept going up and down. Lots of sparklers coming out for birthdays and celebration dinners. Waitress forgot our oyster order and comped our desert. Staff were all super friendly just too stretched thin and forgot a few things here and there.",2016-10-24 12:24:46
4237,kVLntUXDjBYcbi7QVqEmpA,9OY_-QBv4wPPT1jcCoRpPw,YKmSwIu10P9kIWEcnXb_2g,5.0,1,0,0,"Wow!!!  $4.99 combo with burger 2 sides and a drink???? 
Delicious hamburger.
Very clean place to eat 
Clean  restrooms and very polite people.",2016-01-27 21:29:33
